0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/6628c0f1a9245.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/sho2.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/50.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/53.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/54.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/51.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/p1.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/p2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/p4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/p3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/p5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/j1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/j2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/j3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/j4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/1.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/28.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/twitter-logo-png-round-3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/fb.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/you.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/25.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /Online_E_Shopping_Store/Homepage_images/26.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:51:59 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmalCSS/kithmalProduct2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmalProduct2.jsp HTTP/1.1" 200 25722
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kithmalheader/kithmalweblogo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kithmalheader/kithmalq.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kithmalheader/kithmallogo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%201.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%203.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%207.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%200.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%206.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%2010.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:12 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%209.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%2011.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%208.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%202.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%204.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%202/I%20phone%20Series%205.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%20x/watch.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%20x/hair-rings.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%20x/WallClock.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%20x/Pajamas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/footer/kithmalword.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:13 +0530] "GET /Online_E_Shopping_Store/kithmaImages/product%20x/UltrasonicCleaner.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:18 +0530] "GET /Online_E_Shopping_Store/kithmalProduct1.jsp HTTP/1.1" 200 25848
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:18 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:18 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-image.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-thumbnail3.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-thumbnail1.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-thumbnail2.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmalCSS/kithmalProduct1.css HTTP/1.1" 200 4463
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-thumbnail4.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:19 +0530] "GET /Online_E_Shopping_Store/kithmaImages/shoe-thumbnail5.jpg.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:22 +0530] "GET /Online_E_Shopping_Store/kithmalProduct2.jsp HTTP/1.1" 200 25722
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:22 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:50 +0530] "GET /Online_E_Shopping_Store/kithmalInsert.jsp HTTP/1.1" 200 7551
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmalCSS/kithmalInsertUpdate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kith4.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kith1.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/JS/new.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kith5.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kith3.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmalCSS/video.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/JS/new.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/kithmaImages/kith2.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:51 +0530] "GET /Online_E_Shopping_Store/JS/script.js HTTP/1.1" 200 890
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:52:56 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:53:11 +0530] "GET /Online_E_Shopping_Store/kithmalInsert.jsp HTTP/1.1" 200 7551
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:53:55 +0530] "POST /Online_E_Shopping_Store/KithmalInsertServlet HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:53:58 +0530] "GET /Online_E_Shopping_Store/KithmalGetAllServlet HTTP/1.1" 200 23497
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:53:58 +0530] "GET /Online_E_Shopping_Store/kithmalCSS/kithmalDisplay.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:53:58 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:22 +0530] "GET /Online_E_Shopping_Store/kithmalUpdate.jsp?id=127&product_Name=kithmal&category=Footwear%20Accessories&color=Black,White&size=39,39&quantity=2&payment_Method=Cash%20On%20Delivery&telephone=0760579023&email=nimashkithmal13@gmial.com&shipping_Address=embilipitiya&date_Added=2024-12-17&comment=s HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:30 +0530] "POST /Online_E_Shopping_Store/KithmalUpdateServlet HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:32 +0530] "GET /Online_E_Shopping_Store/KithmalGetAllServlet HTTP/1.1" 200 23481
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:32 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:46 +0530] "POST /Online_E_Shopping_Store/KithmalDeleteServlet HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:49 +0530] "GET /Online_E_Shopping_Store/KithmalGetAllServlet HTTP/1.1" 200 22302
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:54:49 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:55:11 +0530] "GET /Online_E_Shopping_Store/home_page.jsp HTTP/1.1" 200 17307
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:55:13 +0530] "GET /Online_E_Shopping_Store/home_page.html HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:55:27 +0530] "GET /Online_E_Shopping_Store/home_page.jsp HTTP/1.1" 200 17307
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:55:31 +0530] "GET /Online_E_Shopping_Store/home_page.jsp HTTP/1.1" 200 17307
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:55:37 +0530] "GET /Online_E_Shopping_Store/Addproduct.jsp HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:56:05 +0530] "GET /Online_E_Shopping_Store/user_pro.html HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:56:19 +0530] "GET /Online_E_Shopping_Store/kithmalProduct1.jsp HTTP/1.1" 200 25848
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:56:19 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:56:29 +0530] "GET /Online_E_Shopping_Store/kithmalProduct2.jsp HTTP/1.1" 200 25722
0:0:0:0:0:0:0:1 - - [28/Dec/2024:02:56:29 +0530] "GET /Online_E_Shopping_Store/css/Homepage.css HTTP/1.1" 404 799
